period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,median_wage,median_wage.1,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_writeoffs,bank_nonperforming_loan_share,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,central_bank_monetary_gap_share,average_bank_reserve_ratio,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,recession_flag,recession_intensity,government_countercyclical_spending,government_countercyclical_support_multiplier,government_countercyclical_procurement_multiplier,household_final_consumption_share_gdp,government_final_consumption_share_gdp,gross_capital_formation_share_gdp,net_exports_share_gdp,gdp_expenditure_gap_share_gdp,government_deficit_share_gdp,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
22,2,10,5086,1282,9,2,3555,2581,0.2739803094,0.7409849641,78758.8136863019,74046.3539245318,99801.8504619989,0.2108481624,1.063642023,0.0286070974,0.0199696634,0.0013782241,14.1653008984,13.3502032592,13.3502032592,13.3177334025,4735.519225328,5655.0929099509,4647.3044675594,4249,0.8354305938000001,92.549421331,157358.2473934511,93.9294926629,0.0,0.2631193571,0.0,0.0,438126.5251023203,421430.8248569861,0.0,0.0,-0.039616704,0.1996689928,8606.7541164726,20451.4540382008,11844.6999217281,254460.9543919024,1,1.0,9403.2735173227,2.0,2.4,0.8568482417000001,0.008134405800000001,0.14467379800000002,0,-0.009656445500000001,0.150392056,0.1660735469,0.0,0.8596959189000001,0.19845292080000002,0.0151975684,0,0,0.875,0.0,-0.875,0.9281092501,0.9497961291,0.2366056572,0.2607526882,0.5300859599000001
23,2,11,5091,1279,11,6,3557,2560,0.2802923812,0.7544028305,81664.7642729334,75226.2958224572,104391.8129677024,0.21770911,1.0855880032,0.0206328631,0.0368968303,0.0009830908,14.97438728,13.6797078957,13.6797078957,13.7938032065,4741.0672550572,5556.0438973646,4673.0051405352,4405,0.8652524062,92.6986788341,169149.2687957964,672.853524482,0.0,0.2674093493,0.0,0.0,459558.8400933272,476688.8456781058,0.0,21906.326255116,0.0359354026,0.1975197514,9309.0905135386,20443.6060894983,11134.5155759597,266286.9008090433,1,1.0,9342.8394267631,2.0,2.4,0.8523421418,0.006171131000000001,0.16090968290000002,0,-0.019422955800000002,0.13634418310000002,0.1981020166,0.0,0.8590085288,0.1988272921,0.0293159609,0,0,0.8611111111,0.0,-0.8611111111,0.9176634453,0.9384412787,0.2238855622,0.24798927610000002,0.4617346939
24,2,12,5092,1279,5,4,3555,2488,0.30014064700000004,0.7433428312,83521.642977072,75779.1007438749,109793.3623475931,0.23928331190000002,1.1021725272,0.015276996400000001,0.0227378199,0.0001964251,15.410275823,14.0597518839,14.0597518839,13.9817273997,4743.9763012253,5412.750635844,4664.5437640517,4304,0.8452474470000001,92.6115158195,182473.2267342779,376.2938955694,0.0,0.2742896104,0.0,0.0,477946.4805142367,459558.8400933272,0.0,0.0,-0.040011504100000005,0.19838783840000002,9413.7265903847,21543.558849816,12129.8322594313,278497.8707661789,1,1.0,9889.3227341514,2.0,2.4,0.8515790526,0.0075944053,0.130506875,0,0.010319667000000001,0.14522980900000002,0.2428909953,0.0,0.8583222370000001,0.1984021305,0.0342019544,0,0,0.9210526316000001,0.0,-0.9210526316000001,0.9129156972,0.9295046532000001,0.2245847176,0.2496644295,0.5791366906000001
25,3,1,5100,1274,10,2,3556,2386,0.3290213723,0.6924911854,81844.065673272,73254.4898901423,112218.9847994228,0.2706754047,1.1172566459,0.0136858054,-0.02008554,0.0015710919,15.2457557471,14.5530641171,14.5530641171,13.6457060272,4744.6575393826,5031.2473038118,4565.5665304697995,4036,0.7913725490000001,90.6140432832,197591.1053656688,745.5880126099,0.0,0.2819379153,0.0,0.0,498741.842012384,477946.4805142367,0.0,0.0,-0.043509812,0.19895209500000002,9127.4161386514,24807.1841909771,15679.7680523258,294819.8197951331,1,1.0,11452.2832201082,2.0,2.4,0.8510727377,0.0085582061,0.1456058383,0,-0.0052367821,0.1915810013,0.1619047619,0.0,0.8573709420000001,0.1987759447,0.0126984127,0,0,0.9012345679,0.0,-0.9012345679,0.9610861003000001,0.9686775029,0.2394553305,0.2570281124,0.5303030303
26,3,2,5098,1270,1,3,3560,2422,0.3196629213,0.6930743667,84408.4262600968,73620.7048445664,114143.0543712093,0.2605031754,1.1465310803,0.0262020678,0.031332272700000004,-0.00039215690000000004,15.48128428,14.9347191533,14.9347191533,13.5027166255,4750.3821843282,5025.1900300329,4550.2347132186,3671,0.7200863084,91.9222888697,214185.0939070815,29.0823048062,0.0,0.2908151607,0.0,0.0,518318.3787104237,498741.842012384,0.0,0.0,-0.0392518434,0.19931886170000002,8828.451573583,25750.9733311999,16922.521757617,311600.5067163107,1,1.0,11951.117092257,2.0,2.4,0.8561059905,0.011077830700000001,0.1245182799,0,0.0082978989,0.2004837966,0.10778443110000001,0.0,0.8567632208,0.1987775711,0.013043478300000001,0,0,0.8850574713,0.0,-0.8850574713,0.9701281416,0.9718406398,0.2769485904,0.3034759358,0.4855355747
27,3,3,5105,1267,10,3,3559,2431,0.3169429615,0.7022803453,86465.352034339,73415.8581736833,116458.9769062095,0.2575466973,1.1777476173,0.0272269435,0.024368725600000002,0.0013730875,16.1830964526,15.418888392,15.418888392,13.7407167845,4750.5528496684,5031.2741370851,4564.3481896105,3722,0.7290891283000001,91.8524766516,231168.1104302551,269.5929655538,0.0,0.2984434461,0.0,0.0,539836.5235951904,521484.0939787764,0.0,1899.4291610116,-0.035192693000000004,0.1993872837,9319.3975343284,25948.4767310347,16629.0791967064,328582.1752318206,1,1.0,12033.4537426832,2.0,2.4,0.8513877498,0.011196328200000001,0.1442447957,0,-0.0068288738,0.1923207251,0.0959232614,0.0,0.856346256,0.19835369090000002,0.0059347181,0,0,0.9120879121000001,0.0,-0.9120879121000001,0.9559410967,0.9760323071,0.2832063597,0.2958500669,0.5529506871000001
28,3,4,5110,1267,9,4,3566,2431,0.3182837914,0.7213702226,89336.4266184237,75237.8443757599,120562.6497472624,0.25900412100000003,1.1873868445,0.0081844591,0.0332049141,0.0009794319,16.7763775603,15.6957866681,15.6957866681,14.1288221596,4755.439731114,5086.0597397151,4621.9417113359,3829,0.7493150685000001,91.8130273121,248681.8824913715,365.6665305988,0.0,0.3048672163,0.0,0.0,563497.5494534904,546950.3919667174,0.0,4268.3210229162,-0.0302534887,0.1992375545,9616.8973854457,26674.5410610965,17057.6436756507,345327.4620384547,1,1.0,12330.3753343482,2.0,2.4,0.8485702539000001,0.014092567700000001,0.147377376,0,-0.0100401976,0.19093716100000002,0.11700844390000001,0.0,0.8557794274,0.198038176,0.0015698587,0,0,0.8888888889000001,0.0,-0.8888888889000001,0.9626516187,0.9633295146,0.2727272727,0.2945113788,0.5296803653000001
29,3,5,5111,1264,5,4,3569,2424,0.3208181563,0.7160617667,90467.5128642405,73943.3368754462,122544.6654865827,0.2617588656,1.2234707911,0.0303893771,0.0126609748,0.0001956947,17.3766039965,16.1641320847,16.1641320847,14.2027125803,4759.1600891831,5216.052307814,4644.4168592305,3912,0.7654079437,91.8541718017,266378.5352191197,364.9736653648,0.0,0.3119384608,0.0,0.0,583588.292195385,563497.5494534904,0.0,0.0,-0.0356536471,0.1995044104,9266.2349509307,27246.3493940355,17980.1144431048,362578.8945503708,1,1.0,12614.9229122805,2.0,2.4,0.8513408935000001,0.017435770700000002,0.1557091079,0,-0.024485772200000002,0.1987466426,0.1271186441,0.0,0.8552875696000001,0.1982507289,0.009022556400000001,0,0,0.9423076923,0.0,-0.9423076923,0.9462164975,0.9715354882,0.293553719,0.3235294118,0.5388235294
30,3,6,5112,1265,7,6,3572,2396,0.3292273236,0.7357895145000001,93851.9854592201,76443.2921513332,128722.9335123153,0.2708992648,1.2277334324,0.0034840565000000003,0.0374109168,0.0001956564,18.311379896,16.5570438576,16.5570438576,14.914784767,4760.6797651048,5285.0084900474,4661.0314331324,3926,0.7679968701000001,91.8503687277,284904.6154848225,402.3842978487,0.0,0.3162453738,0.0,0.0,611145.366988901,617021.2119160582,0.0,20059.7518324039,0.009522922100000001,0.1981607038,9208.7081206103,27524.5339908873,18315.825870277,380782.6921712166,1,1.0,12699.0802420487,2.0,2.4,0.8567647737,0.0170329637,0.1170324558,0,0.009169806800000001,0.1951565093,0.12014563110000001,0.0,0.8543817845,0.1985702939,0.0015384615,0,0,0.9272727273,0.0,-0.9272727273,0.95525952,0.9449142546,0.2960026429,0.3213333333,0.5601023018
31,3,7,5117,1266,11,6,3570,2388,0.331092437,0.7196779172000001,94328.8778284178,75224.1085403,129737.7580986831,0.27292656190000003,1.2539713618000001,0.0213710311,0.0050813242,0.0009780908,18.4668091315,16.7636585851,16.7636585851,14.7266593909,4762.3389407418,5421.7076395777,4673.2905522811,3955,0.7729138167,91.7667848134,305168.3483453142,72.9373385043,0.0,0.3239035133,0.0,0.0,632112.8281256049,611145.366988901,0.0,0.0,-0.0343084678,0.1988044575,8748.6834288243,28325.5552341806,19576.8718053563,399902.0317825117,1,1.0,13077.9781749208,2.0,2.4,0.8639353768,0.0158991599,0.12456374070000001,0,-0.0043982774,0.2075384787,0.1390568319,0.0,0.8537360890000001,0.1992580816,0.0106221548,0,0,0.9380530973000001,0.0,-0.9380530973000001,0.9353548791,0.9416343451,0.2994705493,0.3337765957,0.6122254059000001
32,3,8,5116,1265,3,4,3577,2428,0.3212188985,0.7126212415000001,94452.4621562966,73925.1488761347,128018.0974309832,0.2621944549,1.2776769962,0.018904446300000002,0.0013101431,-0.00019542700000000002,18.3394499859,17.1015757989,17.1015757989,14.3537451493,4765.3595534793,5509.7581381893,4680.653318974,3931,0.7683737295,91.746179201,326348.2098868523,12.4494888344,0.0,0.331336776,0.0,0.0,653894.6525568936,644685.3658347374,0.0,7543.5226254795,-0.014284932200000001,0.1986768464,8451.8381675576,29320.396026007,20868.5578584493,420478.5261406336,1,1.0,13503.9257588706,2.0,2.4,0.8666642658,0.0174886479,0.1361524467,0,-0.0203053604,0.2209424443,0.1796116505,0.0,0.8533615670000001,0.1993118052,0.0232919255,0,0,0.8595041322,0.0,-0.8595041322,0.9242446533,0.9386123882,0.3223140496,0.3452855246,0.6564051639
33,3,9,5121,1268,9,4,3579,2435,0.31964235820000003,0.7142357808,95609.5062762064,73598.551896137,129286.0407086404,0.2604808241,1.2990677644,0.016741921700000002,0.0122500154,0.0009773260000000001,18.8688486166,17.6406142897,17.6406142897,14.5249148146,4765.9146951267,5409.2085422091,4679.9245707833,3929,0.7672329623,91.5955012404,348267.3257596291,12.6934750737,0.0,0.3382432755,0.0,0.0,676787.9131634346,673402.1773665078,0.0,11704.5148857685,-0.0050278064,0.19832882910000002,8605.4130203084,29584.7972450275,20979.384224719,441618.701954905,1,1.0,13634.2163255702,2.0,2.4,0.8657102394,0.0174811284,0.1256250578,0,-0.0088164256,0.2194278063,0.1883353584,0.0,0.8521555144,0.1988891828,0.0404984424,0,0,0.874015748,0.0,-0.874015748,0.9352429024000001,0.9753465702,0.339385936,0.3736702128,0.6260387812
34,3,10,5121,1265,3,3,3579,2445,0.3168482816,0.7397185081000001,96912.3456758894,74845.6701909964,130511.7964662935,0.2574437844,1.2948290185,-0.0032629136000000003,0.0136266722,0.0,19.5765812224,17.5990665884,17.5990665884,15.1190473352,4769.3755161376,5191.9588801284,4683.3338981969,3894,0.7603983597,91.6752498921,370268.717709478,231.0506304857,0.0,0.34408204530000003,0.0,0.0,701040.577697307,676787.9131634346,0.0,0.0,-0.035834955200000004,0.1989137389,9624.2371710663,30061.3607162067,20437.1235451403,463072.9443779085,1,1.0,13819.2135005457,2.0,2.4,0.8553096996,0.018397093700000002,0.11719886530000001,0,0.0090943414,0.21088255990000002,0.19076549210000002,0.0,0.8517833554,0.1989431968,0.0017699115,0,0,0.8796992481,0.0,-0.8796992481,0.9258575904,0.9831234390000001,0.3139841689,0.3386454183,0.6392459297
35,3,11,5124,1261,6,3,3580,2375,0.33659217880000003,0.7401978880000001,97833.6240248524,73370.7407558039,135673.6101424227,0.2789045421,1.3334146966,0.0297998249,0.0095063053,0.0005858231,20.8282533983,18.66009402,18.66009402,15.6202368635,4770.1909809256,5168.6330691137,4674.0941689782,3863,0.7539032006,91.6690562045,398406.9358717309,537.9584068745,0.0,0.3533707316,0.0,0.33333333330000003,724262.0720301663,701040.577697307,0.0,0.0,-0.0331243227,0.1992939303,9727.4796313688,29776.7204360399,20049.2408046711,483878.6934829234,1,1.0,13564.2744532369,2.0,2.4,0.8591011285,0.013448138600000001,0.1266380172,0,0.0008127156000000001,0.2049320058,0.18803418800000002,0.0,0.8514511873,0.1992084433,0.011965812000000001,0,0,0.8848920863,0.0,-0.8848920863,0.9304247584,0.9688141937,0.3271828666,0.3443708609,0.6527909177
36,3,12,5131,1261,12,5,3579,2338,0.34674490080000003,0.712014608,99002.5298628141,72617.8338379803,139428.4217402441,0.2899401096,1.3633363133,0.0224398432,0.011947894700000001,0.0013661202,20.9294931093,18.4788200447,18.4788200447,15.3516728818,4773.0311807185,5309.752355816,4689.7013795906,3906,0.7612551160000001,91.4472736562,421996.9784903784,546.7382579183,0.0,0.36088739200000003,0.0,0.33333333330000003,742902.2645292499,724262.0720301663,0.0,0.0,-0.025736806100000002,0.1995410547,9259.1581822004,32302.9121216715,23043.7539394711,505803.2993756689,1,1.0,14842.788254331,2.0,2.4,0.8600854812000001,0.0196653604,0.1455011406,0,-0.025251982200000002,0.2327592433,0.1800486618,0.0,0.8512658228000001,0.1991033755,0.0177705977,0,0,0.8698630137000001,0.0,-0.8698630137000001,0.9230940512,0.9423297783000001,0.35824827130000003,0.3695364238,0.6235521236
37,4,1,5128,1260,2,5,3578,2363,0.3395751817,0.6848283553000001,99981.8668132303,72696.6265431964,139279.0139234529,0.2821469366,1.3753302122,0.0087974617,0.009892039600000001,-0.0005846813,20.0938667923,18.7862424,18.7862424,14.6102125973,4776.6204277348,5368.135851024,4689.5542103721,3877,0.7560452418,91.4264659801,446107.5087337195,132.3918892072,0.0,0.36565841530000004,0.0,0.0,769352.4745201729,800092.5316501333,0.0,34314.1602725301,0.0384206275,0.19770025770000002,8833.112400802,34780.3463229358,25947.2339221338,531323.5753990634,1,1.0,16074.5871740185,2.0,2.4,0.8642444998000001,0.0210199782,0.12084585800000001,0,-0.0061103359000000005,0.2595193984,0.1992753623,0.0,0.8506596306,0.1997361478,0.0150501672,0,0,0.8791946309,0.0,-0.8791946309,0.9098917589000001,0.9562429032,0.3659742829,0.36327608980000003,0.4981074943
38,4,2,5130,1261,8,6,3581,2339,0.3468304943,0.7036812047000001,101500.5840115522,72898.1543192992,142965.2432824877,0.290033146,1.3923615071,0.0123834223,0.015189926400000001,0.0003900156,21.1784230407,19.1818977265,19.1818977265,15.2104341674,4775.2415809335,5432.3996101433,4685.5188364745,3900,0.7602339181000001,91.3680105288,471888.3793263719,8.4833941351,0.0,0.3722325809,0.0,0.0,792011.4457761407,769352.4745201729,0.0,0.0,-0.0294520028,0.1985051675,8876.9566348007,34367.0458715517,25490.0892367509,556865.2613998961,1,1.0,15914.4697631817,2.0,2.4,0.8666790816000001,0.0194153791,0.11374873270000001,0,0.00015680660000000002,0.2511324391,0.2149758454,0.0,0.8500263574,0.2000527148,0.0261865794,0,0,0.8589743590000001,0.0,-0.8589743590000001,0.9396008224,0.966265806,0.3670510708,0.3675889328,0.5060630558
39,4,3,5134,1257,7,3,3585,2427,0.32301255230000003,0.7147939040000001,103498.7470143962,71973.7833934177,140650.831233161,0.2641440786,1.4380062036,0.032782216600000004,0.0196862217,0.0007797271000000001,21.5768775976,20.6669052678,20.6669052678,15.0047180214,4776.4237900139,5560.9103539066,4687.8528523152,3980,0.7752239969,91.430292664,497647.201907504,143.8388115803,0.0,0.37799024000000003,0.0,0.0,815198.961101453,792011.4457761407,0.0,0.0,-0.0292767427,0.1990283589,8743.5724473085,33596.2928643016,24852.7204169931,581576.7630930492,1,1.0,15537.7726473173,2.0,2.4,0.8704058204,0.0183584197,0.1172275765,0,-0.0059918166,0.24012580960000002,0.2123039807,0.0,0.8493944181,0.2001053186,0.0704441041,0,0,0.8650306748000001,0.0,-0.8650306748000001,0.9468605272,0.9681874271,0.3926925609,0.4013157895,0.6008810573000001
40,4,4,5139,1258,9,4,3585,2367,0.33974895400000005,0.7305012625,104207.0596629576,71680.948311979,145203.0942882834,0.28233581950000003,1.4537622913,0.0109568983,0.0068436833,0.0009738995,22.8570739354,21.1331571275,21.1331571275,15.7227038228,4779.7623304389,5654.1626558991,4725.1394941629,4240,0.8250632419,91.6577973068,524607.4575853721,49.989137225,0.0004351863,0.38488216950000004,0.0,0.0,835182.6643491816,826902.1183486863,0.0,7021.8943483399,-0.010013937300000001,0.1989721489,8651.5961497385,33660.9003158719,25009.3041661334,606499.7707515857,1,1.0,15468.0037843556,2.0,2.4,0.8766768876000001,0.0137742045,0.1360588866,0,-0.026509978700000002,0.23999625600000002,0.2286401925,0.0,0.8496972888000001,0.2005790998,0.038655462200000004,0,0,0.8855421687,0.0,-0.8855421687,0.9345664392,0.9606963424,0.3575897267,0.3858267717,0.4865930599
41,4,5,5143,1252,10,6,3583,2463,0.3125872174,0.7199607367,102319.1331682148,69127.6119800211,136938.9759684842,0.2528121928,1.4801485287,0.0181503108,-0.018117069,0.0007783615,22.0350839327,21.5028721567,21.5028721567,14.8870761986,4782.8492815938,5741.693499856,4755.0977107807,4528,0.8804199883,92.0167891093,552315.6299100579,40.4729526851,0.0004133144,0.3892919603,0.0,0.0,863509.8157231897,896077.7596874541,0.0,36537.0572029635,0.036344997500000004,0.19742909020000002,7790.0260199183,34178.3935889359,26388.3675690176,632057.950157461,1,1.0,15613.6883375778,2.0,2.4,0.8889252022,0.0094066255,0.1097708381,0,-0.0081026659,0.2579025716,0.2314148681,0.0,0.8498023715,0.2005270092,0.0708117444,0,0,0.869047619,0.0,-0.869047619,0.9247556491000001,0.9794428111000001,0.3605800923,0.3863337714,0.6086564472
42,4,6,5145,1250,6,4,3585,2421,0.3246861925,0.7758739403,99739.3773009245,69021.1190231247,135877.9075646052,0.2659632527,1.4450559294,-0.023708836400000002,-0.025212839400000003,0.00038887810000000003,23.3616871061,21.8542665895,21.8542665895,16.1666317754,4785.1678882289,5728.1515269057,4771.3181774799,4755,0.9241982507000001,92.57972722,579018.4055476559,0.0,0.00039892970000000004,0.3947672722,0.0,0.0,883528.6469668205,863509.8157231897,0.0,0.0,-0.0231830963,0.19832890860000002,7391.0480227574,32369.8149723794,24978.766949622,656626.4383100666,1,1.0,14635.3401524072,2.0,2.4,0.8923539538,0.0073752897,0.131653384,0,-0.0313826275,0.250440374,0.3017964072,0.0,0.8504869703,0.2008423269,0.0746606335,0,0,0.8612716763,0.0,-0.8612716763,0.9296598173,0.9773031544,0.2957839262,0.30537352560000003,0.6267326733
43,4,7,5154,1247,11,2,3583,2455,0.3148199833,0.8080140376,96713.9928713719,67394.7560571185,129859.1191614972,0.2552391122,1.4350373609,-0.0069329971,-0.0303328987,0.0017492711,23.5698109035,22.6362721699,22.6362721699,16.424527713,4787.2070740244,5769.2984129495,4780.8687888009,4939,0.9582848273000001,93.0575010783,606787.4098191466,0.0,0.0003861388,0.4010870808,0.0,0.0,900976.69581001,922780.8513635031,0.0,23551.3226380096,0.023628747300000003,0.1977227584,6905.6789736238,30573.7035684134,23668.0245947896,679781.6509314725,1,1.0,13764.5490809493,2.0,2.4,0.8978074988,0.0054042069,0.11963956660000001,0,-0.0228512723,0.24472182250000002,0.2790973872,0.0,0.8507894737,0.2015789474,0.0945273632,0,0,0.9257142857,0.0,-0.9257142857,0.9381686996,0.9893785899,0.2699406724,0.2767624021,0.634936212
44,4,8,5158,1243,7,3,3585,2440,0.3193863319,0.814369015,97014.4973908795,67022.3600230741,131136.5636453274,0.2602025347,1.4474944982,0.0086807059,0.0031071462,0.0007760962000000001,23.918983301,22.5016812616,22.5016812616,16.5244036026,4793.6683838037,5691.2001309237,4788.0665815579,4964,0.9623885227000001,93.3009289698,634743.3093472079,303.4123570389,0.0003749663,0.4074590114,0.0,0.0,917407.6372334337,901902.8210841116,0.0,555.675164461,-0.017191227,0.198491041,6625.7035971142,30015.0066110033,23389.3030138891,702875.4403776207,1,1.0,13496.9321396615,2.0,2.4,0.9024803867000001,0.0047271858,0.1078083023,0,-0.0150158748,0.24109080230000002,0.3537735849,0.0,0.8504869703,0.2024216899,0.1783625731,0,0,0.9261363636000001,0.0,-0.9261363636000001,0.9261901391,0.9827028303,0.24488448840000002,0.244473342,0.7361268403
45,4,9,5166,1243,9,1,3582,2446,0.3171412619,0.8384499756,93805.0572766737,66533.6249288467,126381.4137170243,0.2577622412,1.4098894713,-0.025979391900000003,-0.0330820671,0.0015509888000000002,23.5336537156,22.6150919699,22.6150919699,16.6918430091,4797.1377540562,5627.6524235406,4789.9197294369,4961,0.9603174603,93.1848153424,662486.2265678723,1023.1042643623,0.0,0.4146529526,0.0,0.0,929048.8511265055,917407.6372334337,0.0,0.0,-0.0126892489,0.19901917660000001,5992.8842505957,29816.0125589922,23823.1283083965,726065.7493394993,1,1.0,13437.1030369063,2.0,2.4,0.9078891995,0.0047995824,0.1038655356,0,-0.016554317500000002,0.2539642211,0.4305882353,0.0,0.8503419253000001,0.20226196740000002,0.24919093850000001,0,0,0.8938547486,0.0,-0.8938547486,0.9412652760000001,0.9832169249,0.22683811410000002,0.21066319900000002,0.7323628219
46,4,10,5176,1237,13,3,3576,2385,0.3330536913,0.8174409858,92477.0159235166,65442.0194837292,127564.7732608368,0.2750583601,1.413113725,0.0022868840000000003,-0.0141574601,0.0019357336,23.7481902686,22.4763439597,22.4763439597,16.8055761179,4803.4356865972,5567.7153051329,4795.0740218292,4893,0.9453245750000001,92.9338144979,690987.1557280611,298.2762647235,0.0,0.420714487,0.0,0.0,944821.4297847741,956664.7016445469,0.0,16569.5103108248,0.0123797521,0.19855419430000001,5698.6561817138,30725.884803559,25027.2286218452,750805.4381025167,1,1.0,13889.2242148575,2.0,2.4,0.9102189559,0.0052869908,0.1220914761,0,-0.0375974228,0.2706318794,0.45572609210000004,0.0,0.8501577287000001,0.2029442692,0.2576687117,0,0,0.8406593407,0.0,-0.8406593407,0.9293593505000001,0.9755975096,0.2549472296,0.2564766839,0.6337448560000001
47,4,11,5185,1234,11,2,3585,2413,0.32691771270000003,0.8270716490000001,89078.5850127208,65825.1841462806,121756.7298337985,0.26838881810000004,1.353259944,-0.042355954700000004,-0.0367489249,0.0017387944,23.6060885448,22.5041581982,22.5041581982,17.4438685259,4810.0496680572,5453.6714814568,4790.6928110601,4776,0.9211186114000001,92.6486700709,720131.2368635235,261.1629224401,0.0007513590000000001,0.4280739347,0.0,0.0,955526.8475635828,944821.4297847741,0.0,0.0,-0.0113306255,0.1990602263,4612.9162738705,30729.88411612,26116.9678422495,775859.2839703413,1,1.0,13891.5299356283,2.0,2.4,0.9176776482000001,0.0077172177,0.0340790139,0,0.0405261203,0.2931901965,0.4579881657,0.0,0.8498293515,0.20294040430000002,0.2372372372,0,0,0.8306010929000001,0.0,-0.8306010929000001,0.9311977438000001,0.9851104184,0.2789855072,0.2613195343,0.6718903036
48,4,12,5190,1237,10,5,3594,2480,0.30996104620000003,0.8360912749,85396.1937463047,63415.680223248,113855.1639912426,0.24995765890000002,1.3466100725999999,-0.0049139646,-0.0413386816,0.0009643202,23.6338006707,22.3387914922,22.3387914922,17.5505895526,4816.4968102768,5416.466944021,4663.1949095434,4437,0.8549132948,92.5868066077,748990.769667854,271.1001459108,0.0013361502,0.4334498134,0.0,0.0,971907.0486693255,955526.8475635828,0.0,0.0,-0.0171425859,0.1993891471,4458.650260041,29702.8671666086,25244.2169065676,802624.7418603606,1,1.0,13352.3952601802,2.0,2.4,0.9183883734,0.006702194900000001,0.0829863921,0,-0.0080769604,0.29561290500000004,0.41716328960000004,0.060606060600000004,0.8501833421,0.3617077004,0.19166666670000002,0,0,0.8010471204,0.0,-0.8010471204,0.9130420761,0.9516894898,0.290110792,0.3041274439,0.7585858586
49,5,1,5198,1232,11,3,3581,2414,0.3258866238,0.8715431569000001,84398.9467569277,65025.2903981157,115183.9345773129,0.26726806940000003,1.2979403281,-0.0361424182,-0.0116778857,0.0015414258,24.3320559535,22.2382399312,22.2382399312,18.746667644,4820.0180914457,5474.5949149623,4713.7691340625,4606,0.8861100423,92.674244362,777401.1498385565,746.7327596852,0.0005696411,0.44003882450000004,0.0,0.0,981700.0289321004,997327.1726991329,0.0,15252.0744178844,0.015669024400000002,0.1988892746,4192.6036381028,28303.9879848294,24111.3843467266,825930.8001237602,1,1.0,12711.6898018538,2.0,2.4,0.9196147277000001,0.006492490300000001,0.0726255739,0,0.0012672082,0.2856834744,0.4362336114,0.0,0.8503009683,0.36168542270000004,0.1801242236,0,0,0.8469387755000001,0.0051020408,-0.8512820513,0.9255426896000001,0.9582159910000001,0.2480524805,0.2793053546,0.7145790554
50,5,2,5202,1234,9,5,3586,2409,0.3282208589,0.8453552774,83844.3805181504,64231.8985722173,114824.6876940806,0.2698052814,1.3053386617,0.0057000567,-0.006570772000000001,0.0007695267,23.7561028042,22.1245858829,22.1245858829,18.1991873082,4825.66530286,5397.2739944342,4719.0803761724,4561,0.8767781622,92.6271175461,806693.6995721566,519.9823523213,0.0005613596,0.4460025328,0.0,0.0,994611.9722905337,981700.0289321004,0.0,0.0,-0.0131526362,0.1992780285,4426.6472172473,29173.0211900285,24746.3739727812,850909.2152485945,1,1.0,13172.7164219359,2.0,2.4,0.9161716669000001,0.0065232705,0.0790694304,0,-0.0017643678,0.2951464823,0.3409090909,0.0285714286,0.85,0.3617801047,0.1518324607,0,0,0.8578680203,0.0050761421,-0.862244898,0.9408140025,0.9772400050000001,0.2694831829,0.30969609260000003,0.8025700935000001
51,5,3,5206,1234,6,2,3595,2459,0.3159944367,0.8542356182,85235.3344219204,65431.1948285741,114643.0846145016,0.2565156921,1.3026712204,-0.002043486,0.0165897094,0.000768935,23.4614750933,22.0379012005,22.0379012005,18.0102812784,4828.0712977732,5433.8959884305,4738.1914397254,4661,0.8953131003,92.7645911233,836518.7394653099,453.7166908975,0.0,0.452264261,0.0,0.0,1006042.9937265295,994611.9722905337,0.0,0.0,-0.0114929457,0.1995307185,4748.4509237995,29155.2083740188,24406.7574502193,875430.2721694177,1,1.0,13131.0184549424,2.0,2.4,0.9136294140000001,0.006718988,0.0975748344,0,-0.0179232363,0.2863455352,0.4705882353,0.0555555556,0.8498953975,0.3619246862,0.2124645892,0,0,0.8358208955,0.0099502488,-0.3391959799,0.9523021497,0.9789667186000001,0.2549180328,0.3049132948,0.7064485082
